step,prey_population,predator_population,total_population,total_kills,total_births,avg_prey_energy,avg_predator_energy,avg_prey_fitness,avg_predator_fitness,max_prey_generation,max_predator_generation,food_available,is_day,weather
2223,195,40,235,86,240,37.09,73.49,222.38,369.17,9,4,14959.6,False,RAIN
2224,195,40,235,86,240,37.07,73.46,222.39,369.19,9,4,14959.8,False,RAIN
2225,195,40,235,86,240,37.05,73.43,222.4,369.2,9,4,14960.0,False,RAIN
2226,195,40,235,86,240,37.03,73.4,222.41,369.21,9,4,14960.2,False,RAIN
2227,195,40,235,86,240,37.01,73.37,222.42,369.22,9,4,14960.4,False,RAIN
2228,195,40,235,86,240,36.99,73.34,222.43,369.23,9,4,14960.6,False,RAIN
2229,195,40,235,86,240,36.97,73.31,222.44,369.24,9,4,14960.8,False,RAIN
2230,195,40,235,86,240,36.95,73.28,222.46,369.25,9,4,14961.0,False,RAIN
2231,195,40,235,86,240,36.94,73.26,222.47,369.26,9,4,14961.2,False,FOG
2232,195,40,235,86,240,36.92,73.23,222.48,369.27,9,4,14961.4,False,FOG
2233,195,40,235,86,240,36.9,73.2,222.49,369.28,9,4,14961.6,False,FOG
2234,195,40,235,86,240,36.88,73.17,222.5,369.3,9,4,14961.8,False,FOG
2235,195,40,235,86,240,36.86,73.14,222.51,369.31,9,4,14962.0,False,FOG
2236,195,40,235,86,240,36.84,73.11,222.52,369.32,9,4,14962.2,False,FOG
2237,195,40,235,86,240,36.82,73.08,222.53,369.33,9,4,14962.4,False,FOG
2238,195,40,235,86,240,36.8,73.05,222.54,369.34,9,4,14962.6,False,FOG
2239,195,40,235,86,240,36.78,73.02,222.55,369.35,9,4,14962.8,False,FOG
2240,195,40,235,86,240,36.76,72.99,222.57,369.36,9,4,14963.0,False,FOG
2241,195,40,235,86,240,36.76,72.97,222.58,369.37,9,4,14963.2,False,FOG
2242,195,40,235,86,240,36.74,72.94,222.59,369.38,9,4,14963.4,False,FOG
2243,195,40,235,86,240,36.72,72.91,222.6,369.4,9,4,14963.6,False,FOG
2244,195,40,235,86,240,36.69,72.88,222.61,369.41,9,4,14963.8,False,FOG
2245,195,40,235,86,240,36.67,72.85,222.62,369.42,9,4,14964.0,False,FOG
2246,195,40,235,86,240,36.65,72.82,222.63,369.43,9,4,14964.2,False,FOG
2247,195,40,235,86,240,36.63,72.79,222.64,369.44,9,4,14964.4,False,FOG
2248,195,40,235,86,240,36.61,72.76,222.66,369.45,9,4,14964.6,False,FOG
2249,195,40,235,86,240,36.59,72.73,222.67,369.46,9,4,14964.8,False,FOG
2250,195,40,235,86,240,36.57,72.7,222.68,369.47,9,4,14965.0,False,FOG
2251,195,40,235,86,240,36.56,72.69,222.69,369.48,9,4,14965.2,False,FOG
2252,195,40,235,86,240,36.54,72.66,222.7,369.49,9,4,14965.4,False,FOG
2253,195,40,235,86,240,36.52,72.64,222.71,369.51,9,4,14965.6,False,FOG
2254,195,40,235,86,240,36.5,72.61,222.72,369.52,9,4,14965.8,False,FOG
2255,195,40,235,86,240,36.48,72.58,222.73,369.53,9,4,14966.0,False,FOG
2256,195,40,235,86,240,36.46,72.55,222.75,369.54,9,4,14966.2,False,FOG
2257,195,40,235,86,240,36.44,72.52,222.76,369.55,9,4,14966.4,False,FOG
2258,195,40,235,86,240,36.42,72.49,222.77,369.56,9,4,14966.6,False,FOG
2259,195,40,235,86,240,36.4,72.46,222.78,369.57,9,4,14966.8,False,FOG
2260,195,40,235,86,240,36.38,72.43,222.79,369.58,9,4,14967.0,False,FOG
2261,195,40,235,86,240,36.37,72.42,222.8,369.59,9,4,14967.2,False,FOG
2262,194,40,234,87,240,36.4,73.49,223.13,370.85,9,4,14967.4,False,FOG
2263,194,40,234,87,240,36.38,73.46,223.14,370.87,9,4,14967.6,False,FOG
2264,194,40,234,87,240,36.36,73.43,223.15,370.88,9,4,14967.8,False,FOG
2265,194,40,234,87,240,36.34,73.4,223.16,370.89,9,4,14968.0,False,FOG
2266,194,40,234,87,241,36.32,72.43,223.17,375.9,9,4,14968.2,False,FOG
2267,194,40,234,87,241,36.3,72.4,223.18,375.91,9,4,14968.4,True,FOG
2268,194,40,234,87,241,36.28,72.37,223.19,375.92,9,4,14968.6,True,FOG
2269,194,40,234,87,241,36.26,72.34,223.2,375.93,9,4,14968.8,True,FOG
2270,194,40,234,87,241,36.24,72.31,223.22,375.94,9,4,14969.0,True,FOG
2271,194,40,234,87,241,36.23,72.3,223.23,375.95,9,4,14969.2,True,FOG
2272,194,40,234,87,241,36.21,72.27,223.24,375.96,9,4,14969.4,True,FOG
2273,194,40,234,87,241,36.19,72.24,223.25,375.98,9,4,14969.6,True,FOG
2274,194,40,234,87,241,36.17,72.21,223.26,375.99,9,4,14969.8,True,FOG
2275,194,40,234,87,241,36.15,72.18,223.27,376.0,9,4,14970.0,True,FOG
2276,194,40,234,87,241,36.13,72.15,223.28,376.01,9,4,14970.2,True,FOG
2277,194,40,234,87,241,36.11,72.12,223.29,376.02,9,4,14970.4,True,FOG
2278,194,40,234,87,241,36.09,72.09,223.31,376.03,9,4,14970.6,True,FOG
2279,194,40,234,87,241,36.07,72.06,223.32,376.04,9,4,14969.3,True,FOG
2280,194,40,234,87,241,36.06,72.03,223.33,376.05,9,4,14968.2,True,FOG
2281,194,40,234,87,241,36.05,72.01,223.34,376.06,9,4,14968.6,True,FOG
2282,194,40,234,87,241,36.03,71.98,223.36,376.08,9,4,14969.0,True,FOG
2283,194,40,234,87,241,36.01,71.95,223.37,376.09,9,4,14969.4,True,FOG
2284,194,40,234,87,241,35.99,71.92,223.38,376.1,9,4,14969.8,True,FOG
2285,194,40,234,87,241,35.97,71.89,223.39,376.11,9,4,14970.2,True,FOG
2286,194,40,234,87,241,35.95,71.86,223.4,376.12,9,4,14970.6,True,FOG
2287,194,40,234,87,241,35.92,71.83,223.41,376.13,9,4,14971.0,True,FOG
2288,194,40,234,87,241,35.9,71.8,223.42,376.14,9,4,14971.4,True,FOG
2289,194,40,234,87,241,35.88,71.77,223.44,376.15,9,4,14971.8,True,FOG
2290,194,40,234,87,241,35.86,71.74,223.45,376.16,9,4,14972.2,True,FOG
2291,194,40,234,87,241,35.85,71.73,223.46,376.18,9,4,14972.6,True,FOG
2292,194,40,234,87,241,35.83,71.7,223.47,376.19,9,4,14973.0,True,FOG
2293,194,40,234,87,241,35.81,71.67,223.48,376.2,9,4,14973.4,True,FOG
2294,194,40,234,87,241,35.79,71.64,223.49,376.21,9,4,14973.8,True,FOG
2295,194,40,234,87,241,35.77,71.61,223.5,376.22,9,4,14974.0,True,FOG
2296,193,40,233,88,241,35.73,72.06,224.33,377.48,9,4,14974.2,True,FOG
2297,193,40,233,88,241,35.7,72.03,224.34,377.49,9,4,14974.4,True,FOG
2298,193,40,233,88,241,35.68,72.0,224.35,377.5,9,4,14974.6,True,FOG
2299,193,40,233,88,241,35.66,71.97,224.36,377.51,9,4,14974.8,True,FOG
2300,193,40,233,88,241,35.64,71.95,224.37,377.53,9,4,14975.0,True,FOG
2301,193,40,233,88,241,35.63,71.93,224.39,377.54,9,4,14975.2,True,FOG
2302,193,40,233,88,241,35.61,71.9,224.4,377.55,9,4,14975.4,True,FOG
2303,193,40,233,88,241,35.59,71.87,224.41,377.56,9,4,14975.6,True,FOG
2304,193,40,233,88,241,35.57,71.84,224.42,377.57,9,4,14975.8,True,FOG
2305,193,40,233,88,241,35.55,71.81,224.43,377.58,9,4,14976.0,True,FOG
2306,193,40,233,88,241,35.53,71.78,224.44,377.59,9,4,14976.2,True,FOG
2307,193,40,233,88,241,35.5,71.75,224.45,377.6,9,4,14976.4,True,FOG
2308,193,40,233,88,241,35.48,71.72,224.47,377.61,9,4,14976.6,True,FOG
2309,193,40,233,88,241,35.46,71.69,224.48,377.62,9,4,14976.8,True,FOG
2310,193,40,233,88,241,35.44,71.66,224.49,377.64,9,4,14977.0,True,FOG
2311,193,40,233,88,241,35.43,71.65,224.5,377.65,9,4,14977.2,True,FOG
2312,193,40,233,88,241,35.41,71.62,224.51,377.66,9,4,14977.4,True,FOG
2313,193,40,233,88,241,35.39,71.59,224.52,377.67,9,4,14977.6,True,FOG
2314,193,40,233,88,241,35.37,71.56,224.53,377.68,9,4,14977.8,True,FOG
2315,193,40,233,88,241,35.35,71.53,224.54,377.69,9,4,14978.0,True,FOG
2316,193,40,233,88,241,35.33,71.5,224.56,377.7,9,4,14978.2,True,FOG
